user_id,scheme_name,gender,age,marital_status,state,area_of_residence,social_category,minority_status,disability_status,bpl_category,is_student,employment_status,occupation,income_annum,single_parent_child,risk_score
77829,Van Dhan Yojana,Other,41,Unmarried,Andhra Pradesh,Rural,ST,Yes,Yes,APL,No,Unemployed,Engineer,210321,No,0.7933253402826878
10363,Maternity Benefit,Female,37,Married,Telangana,Urban,General,Yes,Yes,APL,No,Government Employed,Farmer,718008,No,0.7504518899486612
76893,Maternity Benefit,Female,27,Married,Maharashtra,Urban,ST,No,No,APL,No,Private Employed,Teacher,1387311,Yes,0.626020209802863
50070,Skill India Mission,Other,32,Unmarried,Telangana,Urban,OBC,Yes,Yes,BPL,No,Private Employed,Unemployed,75758,Yes,0.8979506566329076
74688,Farmer Support,Male,54,Unmarried,Delhi,Rural,General,Yes,No,APL,No,Self Employed,Farmer,1097416,No,0.7119461357137338
42977,Van Dhan Yojana,Male,47,Widow,Delhi,Rural,ST,No,No,BPL,No,Employed,Shopkeeper,97073,No,0.9935331020877891
19243,Pradhan Mantri Awas Yojana (Rural),Female,47,Widow,Kerala,Rural,General,No,Yes,BPL,No,Unemployed,Engineer,139873,No,0.9890529635419981
45664,PM-KISAN,Female,29,Unmarried,Andhra Pradesh,Rural,OBC,Yes,Yes,BPL,No,Self Employed,Farmer,54268,Yes,1.0
13564,PM-KISAN,Other,37,Married,Maharashtra,Rural,General,No,No,APL,No,Self Employed,Farmer,410201,Yes,0.6958604002375994
50747,National Fellowship for OBC Students,Male,28,Unmarried,Telangana,Rural,OBC,No,No,BPL,Yes,Unemployed,Student,10974,No,0.9519503412313751
91355,Pradhan Mantri Mudra Yojana,Other,43,Unmarried,Andhra Pradesh,Rural,SC,Yes,No,APL,No,Self Employed,Self Employed,1105645,Yes,0.8245398926209716
28730,Agri-Clinics and Agri-Business Centres,Male,37,Married,Kerala,Rural,SC,No,Yes,APL,No,Private Employed,Student,881213,Yes,0.9319715598557948
63060,Atal Pension Yojana,Other,34,Married,Kerala,Urban,ST,No,Yes,BPL,No,Employed,Shopkeeper,134408,Yes,1.0
14985,Post Matric Scholarship for SC Students,Other,22,Widow,Maharashtra,Rural,SC,Yes,No,APL,Yes,Unemployed,Student,1488322,Yes,0.70918868503972
78520,Sukanya Samriddhi Yojana,Female,6,Unmarried,Uttar Pradesh,Urban,SC,No,Yes,BPL,No,Government Employed,None,17763,No,1.0
84939,Ujjwala Yojana,Female,59,Divorced,Telangana,Urban,OBC,No,No,BPL,No,Unemployed,Self Employed,118111,Yes,0.7257612701616498
97146,PMGDISHA,Other,56,Married,Karnataka,Rural,General,Yes,No,APL,No,Government Employed,Teacher,1362875,No,0.6153198622477769
26196,Atal Pension Yojana,Other,32,Divorced,Tamil Nadu,Urban,OBC,No,No,APL,No,Government Employed,Farmer,1297616,Yes,0.7438377551289249
53597,Maternity Benefit,Female,31,Married,Karnataka,Rural,OBC,Yes,No,BPL,No,Private Employed,Software Engineer,134005,Yes,0.9253233065532802
37113,Post Matric Scholarship for SC Students,Female,21,Unmarried,Rajasthan,Urban,SC,Yes,Yes,BPL,Yes,Unemployed,Student,12294,No,0.9935309704624957
71195,Ujjwala Yojana,Female,18,Unmarried,Maharashtra,Rural,General,Yes,Yes,BPL,No,Employed,Software Engineer,47721,No,0.9715662976547659
79442,Ujjwala Yojana,Female,38,Widow,Maharashtra,Rural,ST,Yes,No,BPL,No,Unemployed,Private Sector Worker,144101,Yes,1.0
38117,Farmer Support,Other,33,Married,Bihar,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,1994410,Yes,0.9410390669752631
65533,Stand-Up India,Male,36,Married,Bihar,Rural,SC,No,Yes,BPL,No,Self Employed,Shopkeeper,115175,Yes,1.0
29189,Stand-Up India,Female,24,Unmarried,Bihar,Rural,SC,Yes,Yes,BPL,No,Self Employed,Engineer,147047,No,0.8999365209758389
41619,National Health Mission,Other,32,Married,Kerala,Rural,ST,No,No,APL,No,Government Employed,Teacher,814195,No,0.6687115785870266
23814,PMGDISHA,Female,36,Divorced,Delhi,Rural,OBC,Yes,Yes,BPL,No,Government Employed,Teacher,144588,Yes,1.0
68020,Pradhan Mantri Mudra Yojana,Male,33,Unmarried,Bihar,Rural,General,Yes,No,BPL,No,Self Employed,Auto Driver,49988,Yes,1.0
84490,Post Matric Scholarship for SC Students,Other,24,Unmarried,Maharashtra,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,53819,No,0.8607631042388769
21288,Small Business Loan,Female,57,Widow,Rajasthan,Rural,SC,Yes,No,APL,No,Self Employed,Auto Driver,813790,No,0.6473342303554804
37448,Pradhan Mantri Mudra Yojana,Male,42,Unmarried,Maharashtra,Rural,ST,No,Yes,APL,No,Self Employed,Shopkeeper,1084849,No,0.7173680419434292
81619,Janani Suraksha Yojana,Female,29,Married,Uttar Pradesh,Urban,SC,Yes,No,BPL,No,Self Employed,Labourer,57954,Yes,0.9424495005659519
73842,National Health Mission,Other,19,Divorced,Tamil Nadu,Rural,General,No,No,APL,No,Employed,Teacher,1057993,Yes,0.5785287897120432
62673,Ujjwala Yojana,Female,33,Married,Kerala,Rural,OBC,No,No,BPL,No,Private Employed,Shopkeeper,18127,No,0.6943327814040399
47346,Student Scholarship,Other,24,Divorced,Karnataka,Rural,OBC,No,No,BPL,Yes,Unemployed,Student,87366,Yes,0.8645269817196474
57560,Sukanya Samriddhi Yojana,Female,2,Unmarried,Andhra Pradesh,Rural,General,Yes,No,APL,No,Employed,None,928880,Yes,0.6549645985440412
57300,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,28,Married,Tamil Nadu,Urban,SC,Yes,No,APL,No,Private Employed,Shopkeeper,625802,Yes,0.8261133395111553
88396,Farmer Support,Female,36,Married,Karnataka,Rural,OBC,No,Yes,BPL,No,Self Employed,Farmer,144109,Yes,0.7783001669836963
48871,Pradhan Mantri Awas Yojana (Rural),Female,20,Widow,Kerala,Rural,ST,No,Yes,BPL,No,Private Employed,Self Employed,38194,No,1.0
62321,Janani Suraksha Yojana,Female,24,Married,Uttar Pradesh,Urban,SC,Yes,No,BPL,No,Private Employed,Private Sector Worker,19714,No,1.0
42860,Pradhan Mantri Mudra Yojana,Other,18,Widow,Tamil Nadu,Urban,SC,No,No,BPL,No,Self Employed,Shopkeeper,24558,Yes,1.0
58684,Atal Pension Yojana,Male,23,Unmarried,Tamil Nadu,Rural,ST,Yes,No,BPL,No,Self Employed,Auto Driver,107775,No,0.7290332982142504
71931,Pradhan Mantri Gramin Awaas Yojana,Other,45,Married,Kerala,Rural,SC,Yes,Yes,BPL,No,Self Employed,Doctor,88245,No,0.9049251211077014
66024,Ayushman Bharat (PM-JAY),Female,59,Divorced,Tamil Nadu,Rural,OBC,No,No,BPL,No,Government Employed,Teacher,27544,Yes,0.8723973993671347
31329,PM-KISAN,Female,42,Widow,Uttar Pradesh,Rural,OBC,No,Yes,BPL,No,Self Employed,Farmer,78638,No,0.9753278490505207
28050,Student Scholarship,Female,17,Unmarried,Tamil Nadu,Urban,SC,Yes,Yes,APL,Yes,Unemployed,Student,1553924,No,0.7901556888457778
32756,Pradhan Mantri Mudra Yojana,Other,30,Unmarried,Telangana,Urban,SC,Yes,Yes,BPL,No,Self Employed,Auto Driver,93610,Yes,1.0
59807,National Health Mission,Female,27,Married,Andhra Pradesh,Urban,OBC,No,Yes,BPL,No,Government Employed,Farmer,79354,No,0.8386224438078648
48548,Maternity Benefit,Female,38,Married,Andhra Pradesh,Urban,SC,Yes,No,APL,No,Private Employed,Doctor,1320593,No,0.5396880710365752
28007,National Fellowship for OBC Students,Other,25,Divorced,Tamil Nadu,Rural,OBC,Yes,No,APL,Yes,Unemployed,Student,159420,No,0.5105981706887385
70825,Atal Pension Yojana,Male,36,Divorced,Rajasthan,Urban,ST,Yes,No,BPL,No,Private Employed,Auto Driver,73919,No,0.8655960421984646
26715,Skill India Mission,Other,19,Widow,Telangana,Rural,OBC,Yes,Yes,BPL,No,Government Employed,Unemployed,38191,Yes,0.9943732971637091
85417,Student Scholarship,Female,21,Widow,Rajasthan,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,657401,No,0.9216672261020419
16821,National Fellowship for OBC Students,Male,28,Married,Karnataka,Urban,OBC,No,Yes,APL,Yes,Unemployed,Student,1130349,No,0.7273296807369932
13430,Ujjwala Yojana,Female,47,Married,Rajasthan,Urban,OBC,Yes,Yes,BPL,No,Government Employed,Farmer,96944,No,0.8387311226226759
83134,Start-up Village Entrepreneurship Programme,Other,24,Married,Telangana,Rural,ST,No,Yes,APL,No,Self Employed,Labourer,918929,Yes,0.8999877551680141
74640,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,29,Widow,Bihar,Rural,OBC,No,Yes,APL,No,Unemployed,Shopkeeper,1913786,No,0.7198684987413768
30740,Atal Pension Yojana,Female,33,Divorced,Rajasthan,Urban,OBC,Yes,Yes,APL,No,Employed,Shopkeeper,1986047,Yes,0.9890790128900744
81754,Van Dhan Yojana,Female,30,Unmarried,Maharashtra,Rural,ST,Yes,No,APL,Yes,Government Employed,Student,1478521,No,0.6376685023048946
21903,Old Age Pension,Male,74,Widow,Delhi,Urban,ST,Yes,Yes,BPL,No,Unemployed,None,72852,Yes,1.0
98752,PMGDISHA,Other,43,Widow,Karnataka,Rural,OBC,No,No,APL,No,Employed,Teacher,460313,Yes,0.6026001972886647
19785,PMGDISHA,Female,33,Married,Andhra Pradesh,Rural,ST,No,No,BPL,No,Government Employed,Self Employed,108747,Yes,0.8028151416976471
44884,Student Scholarship,Male,23,Widow,Andhra Pradesh,Urban,OBC,No,Yes,BPL,Yes,Unemployed,Student,28040,Yes,1.0
88609,Pradhan Mantri Gramin Awaas Yojana,Male,60,Married,Tamil Nadu,Rural,SC,Yes,No,BPL,No,Government Employed,Shopkeeper,130872,No,0.8415904075490356
78991,Pradhan Mantri Mudra Yojana,Male,40,Married,Rajasthan,Rural,ST,No,No,APL,No,Self Employed,Shopkeeper,399989,No,0.47876753882846007
75544,Van Dhan Yojana,Male,33,Married,Andhra Pradesh,Rural,ST,No,No,BPL,No,Private Employed,Engineer,103914,No,1.0
30329,Stand-Up India,Other,43,Unmarried,Uttar Pradesh,Urban,SC,Yes,No,APL,No,Self Employed,Teacher,1984203,Yes,0.7366007594111453
67346,Stand-Up India,Male,38,Married,Telangana,Rural,SC,Yes,No,APL,No,Self Employed,Self Employed,1201773,No,0.5949325667570667
79293,PM-KISAN,Female,29,Divorced,Telangana,Rural,General,Yes,Yes,BPL,No,Self Employed,Farmer,110961,Yes,1.0
86757,Maternity Benefit,Female,27,Married,Rajasthan,Urban,SC,No,No,APL,No,Government Employed,Doctor,1019293,No,0.6783811409667848
94264,Ayushman Bharat (PM-JAY),Male,44,Widow,Maharashtra,Urban,OBC,Yes,No,BPL,No,Self Employed,Teacher,131458,No,0.7399590277823388
23492,Farmer Support,Other,27,Widow,Telangana,Rural,SC,Yes,No,APL,No,Self Employed,Farmer,1933415,Yes,0.8843041896650793
93210,Agri-Clinics and Agri-Business Centres,Female,38,Married,Telangana,Rural,SC,Yes,No,APL,No,Government Employed,Student,666957,No,0.7521919961760015
64720,Stand-Up India,Other,25,Married,Uttar Pradesh,Urban,SC,No,No,APL,No,Self Employed,Engineer,314227,No,0.5649143080979726
25526,Farmer Support,Other,45,Widow,Karnataka,Rural,ST,Yes,Yes,APL,No,Self Employed,Farmer,1015116,Yes,1.0
43826,Pradhan Mantri Awas Yojana (Rural),Male,50,Widow,Karnataka,Rural,General,Yes,Yes,BPL,No,Private Employed,Doctor,68488,No,0.9000569498610217
27148,Janani Suraksha Yojana,Female,36,Married,Delhi,Rural,ST,Yes,No,BPL,No,Government Employed,Shopkeeper,146460,No,0.8185555718202588
63500,Old Age Pension,Female,79,Married,Maharashtra,Urban,General,No,Yes,BPL,No,Unemployed,None,121242,No,0.717475220058808
53602,Start-up Village Entrepreneurship Programme,Male,52,Divorced,Karnataka,Rural,General,Yes,Yes,BPL,No,Self Employed,Labourer,100079,Yes,1.0
59787,PMGDISHA,Male,59,Married,Bihar,Rural,General,Yes,No,APL,No,Self Employed,Farmer,904644,Yes,0.777794276540776
36912,Janani Suraksha Yojana,Female,21,Married,Tamil Nadu,Urban,SC,No,Yes,BPL,No,Government Employed,Teacher,60508,Yes,0.9443069224360792
81897,Post Matric Scholarship for SC Students,Male,25,Divorced,Telangana,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,499085,No,0.7711953623710459
35288,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,20,Widow,Delhi,Urban,OBC,No,Yes,APL,No,Government Employed,Shopkeeper,420471,Yes,0.6490565276273716
73034,Farmer Support,Female,60,Divorced,Uttar Pradesh,Rural,SC,No,No,APL,No,Self Employed,Farmer,627491,No,0.6939596836447081
90741,Skill India Mission,Other,26,Widow,Uttar Pradesh,Rural,SC,No,No,BPL,No,Private Employed,Student,46473,No,1.0
71049,Post Matric Scholarship for SC Students,Female,21,Married,Uttar Pradesh,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,32339,Yes,1.0
97055,Post Matric Scholarship for SC Students,Male,18,Unmarried,Maharashtra,Urban,SC,Yes,Yes,APL,Yes,Unemployed,Student,820820,Yes,0.7854275605274442
47492,Post Matric Scholarship for SC Students,Female,24,Divorced,Tamil Nadu,Rural,SC,Yes,No,APL,Yes,Unemployed,Student,1261286,Yes,0.8823993384156618
93358,Atal Pension Yojana,Male,37,Unmarried,Andhra Pradesh,Rural,SC,Yes,No,BPL,No,Government Employed,Auto Driver,22721,Yes,1.0
84760,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Male,27,Widow,Bihar,Urban,SC,Yes,Yes,APL,No,Employed,Labourer,285993,Yes,0.9748865418805726
67924,Van Dhan Yojana,Female,49,Widow,Maharashtra,Rural,ST,No,Yes,BPL,No,Self Employed,Labourer,105245,No,1.0
62895,Agri-Clinics and Agri-Business Centres,Male,31,Widow,Delhi,Rural,OBC,Yes,No,APL,No,Private Employed,Unemployed,1321079,Yes,0.568398525675782
75257,Maternity Benefit,Female,20,Married,Rajasthan,Rural,General,No,Yes,BPL,No,Private Employed,Teacher,144846,Yes,0.8365074087860739
89580,Pradhan Mantri Mudra Yojana,Other,45,Widow,Bihar,Urban,OBC,Yes,No,APL,No,Self Employed,Self Employed,1085426,No,0.6154994102193456
91854,Old Age Pension,Other,73,Widow,Kerala,Urban,SC,No,Yes,BPL,No,Unemployed,None,86733,No,0.9706974136038817
25792,Ujjwala Yojana,Female,55,Married,Telangana,Urban,SC,No,No,BPL,No,Private Employed,Private Sector Worker,54998,No,1.0
42811,Post Matric Scholarship for SC Students,Female,24,Married,Uttar Pradesh,Rural,SC,No,No,APL,Yes,Unemployed,Student,1149355,No,0.6352263085701562
92487,Student Scholarship,Other,21,Married,Uttar Pradesh,Rural,SC,No,Yes,APL,Yes,Unemployed,Student,1473701,No,0.6159232453541575
68648,Janani Suraksha Yojana,Female,30,Married,Andhra Pradesh,Urban,SC,Yes,No,BPL,Yes,Government Employed,Student,56608,No,0.8265942488243366
76745,National Fellowship for OBC Students,Female,24,Unmarried,Delhi,Rural,OBC,No,Yes,BPL,Yes,Unemployed,Student,41377,No,1.0
81155,Sukanya Samriddhi Yojana,Female,4,Unmarried,Bihar,Rural,ST,Yes,No,BPL,No,Private Employed,None,68850,Yes,1.0
62379,Maternity Benefit,Female,34,Married,Maharashtra,Rural,General,Yes,No,APL,No,Employed,Engineer,825016,Yes,0.7073219223117807
31266,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,21,Married,Maharashtra,Rural,SC,Yes,No,BPL,No,Government Employed,Farmer,63693,Yes,1.0
19982,Atal Pension Yojana,Female,22,Unmarried,Bihar,Rural,ST,Yes,Yes,BPL,No,Government Employed,Labourer,83892,No,1.0
62901,Agri-Clinics and Agri-Business Centres,Other,40,Married,Bihar,Urban,General,No,Yes,APL,No,Self Employed,Unemployed,929913,No,0.6505578710967633
75711,Sukanya Samriddhi Yojana,Female,4,Unmarried,Karnataka,Urban,ST,No,No,BPL,No,Unemployed,None,76006,Yes,0.9607627057690774
75018,Start-up Village Entrepreneurship Programme,Female,51,Divorced,Maharashtra,Rural,SC,Yes,No,BPL,No,Self Employed,Labourer,39382,No,0.9125770810718797
89148,Student Scholarship,Other,22,Divorced,Tamil Nadu,Urban,ST,Yes,No,APL,Yes,Unemployed,Student,1777658,No,0.6630577060834206
75551,Student Scholarship,Male,17,Unmarried,Karnataka,Rural,OBC,Yes,Yes,BPL,Yes,Unemployed,Student,78123,Yes,1.0
52071,Stand-Up India,Female,33,Divorced,Rajasthan,Rural,General,Yes,No,APL,No,Self Employed,Teacher,304213,No,0.5027732594149247
96979,Pradhan Mantri Mudra Yojana,Male,56,Widow,Rajasthan,Rural,ST,Yes,Yes,APL,No,Self Employed,Shopkeeper,315619,Yes,1.0
14827,Ayushman Bharat (PM-JAY),Male,25,Married,Uttar Pradesh,Rural,OBC,No,No,BPL,No,Employed,Shopkeeper,80818,Yes,0.8532754843871365
51197,Atal Pension Yojana,Other,35,Divorced,Andhra Pradesh,Rural,OBC,No,No,BPL,No,Private Employed,Labourer,110417,Yes,0.8418509662657753
17789,Agri-Clinics and Agri-Business Centres,Female,34,Divorced,Telangana,Rural,SC,No,Yes,BPL,No,Self Employed,Unemployed,130041,No,0.9940834525483992
16971,Start-up Village Entrepreneurship Programme,Male,35,Widow,Uttar Pradesh,Rural,OBC,Yes,Yes,BPL,No,Self Employed,Self Employed,94893,No,1.0
41288,Pradhan Mantri Mudra Yojana,Male,37,Widow,Bihar,Urban,ST,Yes,Yes,APL,No,Self Employed,Shopkeeper,1297626,Yes,1.0
44953,Atal Pension Yojana,Female,18,Divorced,Andhra Pradesh,Urban,SC,No,No,APL,No,Private Employed,Farmer,986375,Yes,0.7603056080033075
86646,Stand-Up India,Female,52,Unmarried,Maharashtra,Rural,SC,No,Yes,BPL,No,Self Employed,Labourer,142219,Yes,1.0
92918,Farmer Support,Male,42,Widow,Maharashtra,Rural,General,No,Yes,APL,No,Self Employed,Farmer,1081479,Yes,0.6855803943973506
47945,Ayushman Bharat (PM-JAY),Other,31,Unmarried,Telangana,Rural,SC,Yes,Yes,BPL,No,Employed,Engineer,108427,Yes,1.0
97533,Student Scholarship,Other,18,Divorced,Karnataka,Rural,OBC,Yes,Yes,BPL,Yes,Unemployed,Student,31522,Yes,1.0
12158,Start-up Village Entrepreneurship Programme,Other,34,Widow,Kerala,Rural,ST,Yes,Yes,BPL,No,Self Employed,Teacher,25168,Yes,1.0
42886,National Health Mission,Male,57,Married,Tamil Nadu,Rural,OBC,Yes,Yes,APL,No,Government Employed,Doctor,1412594,No,0.7359368330350313
21515,Janani Suraksha Yojana,Female,30,Married,Telangana,Rural,ST,No,Yes,BPL,Yes,Private Employed,Student,74814,No,1.0
15242,Janani Suraksha Yojana,Female,22,Married,Rajasthan,Urban,General,No,Yes,BPL,No,Government Employed,Labourer,35108,Yes,1.0
15619,Agri-Clinics and Agri-Business Centres,Male,23,Divorced,Maharashtra,Urban,ST,No,No,BPL,No,Self Employed,Student,45021,Yes,0.9616585431738961
79616,Skill India Mission,Other,19,Unmarried,Karnataka,Rural,ST,Yes,No,APL,No,Self Employed,Student,1468647,No,0.6496785224285542
92569,Pradhan Mantri Mudra Yojana,Other,54,Married,Andhra Pradesh,Urban,SC,Yes,No,BPL,No,Self Employed,Shopkeeper,83680,Yes,0.9982029324177333
95720,Pradhan Mantri Shram Yogi Maandhan (PM-SYM),Female,23,Divorced,Maharashtra,Urban,OBC,Yes,Yes,APL,No,Unemployed,Auto Driver,331577,Yes,0.8577933436885605
84079,Student Scholarship,Male,25,Unmarried,Karnataka,Urban,OBC,No,No,APL,Yes,Unemployed,Student,819376,No,0.46183032261635043
53820,National Health Mission,Male,60,Unmarried,Delhi,Rural,General,No,No,BPL,No,Self Employed,Doctor,41519,No,0.6846429081623638
20297,Ayushman Bharat (PM-JAY),Female,60,Married,Andhra Pradesh,Urban,OBC,No,Yes,BPL,No,Government Employed,Self Employed,38498,No,0.9924150789396178
61842,Post Matric Scholarship for SC Students,Other,25,Unmarried,Uttar Pradesh,Urban,SC,Yes,Yes,APL,Yes,Unemployed,Student,826879,Yes,0.7994905617222413
22734,Farmer Support,Female,41,Divorced,Telangana,Rural,SC,Yes,Yes,APL,No,Self Employed,Farmer,1432461,Yes,1.0
22844,Old Age Pension,Male,69,Widow,Bihar,Urban,SC,No,Yes,BPL,No,Unemployed,None,143855,Yes,1.0
57294,Maternity Benefit,Female,30,Married,Tamil Nadu,Rural,ST,No,No,BPL,Yes,Self Employed,Student,26783,No,0.9172668420495896
41980,Stand-Up India,Male,56,Divorced,Kerala,Urban,SC,No,Yes,BPL,No,Self Employed,Teacher,44712,Yes,1.0
85380,Ayushman Bharat (PM-JAY),Other,30,Divorced,Tamil Nadu,Rural,General,No,No,BPL,No,Employed,Engineer,60157,No,0.579984622816688
19475,Farmer Support,Other,23,Divorced,Uttar Pradesh,Rural,SC,No,No,BPL,No,Self Employed,Farmer,27519,Yes,1.0
78358,National Health Mission,Other,25,Unmarried,Kerala,Rural,ST,No,Yes,BPL,No,Unemployed,Software Engineer,73347,No,0.98896072415624
64182,Janani Suraksha Yojana,Female,31,Married,Kerala,Rural,OBC,No,No,BPL,No,Unemployed,Self Employed,60803,Yes,0.7991415674272372
33390,Agri-Clinics and Agri-Business Centres,Female,26,Widow,Andhra Pradesh,Rural,General,Yes,No,APL,No,Employed,Student,1445665,Yes,0.561400313101663
66400,National Fellowship for OBC Students,Male,30,Widow,Delhi,Urban,OBC,No,Yes,BPL,Yes,Unemployed,Student,72923,No,1.0
20678,National Fellowship for OBC Students,Female,24,Married,Rajasthan,Urban,OBC,No,Yes,BPL,Yes,Unemployed,Student,49331,No,0.9115111793559203
18498,Start-up Village Entrepreneurship Programme,Female,43,Unmarried,Bihar,Rural,OBC,Yes,Yes,APL,No,Self Employed,Self Employed,782990,No,0.6915695419734695
20494,Post Matric Scholarship for SC Students,Female,22,Divorced,Maharashtra,Rural,SC,Yes,No,BPL,Yes,Unemployed,Student,63370,No,0.86174916967886
31785,Atal Pension Yojana,Female,33,Married,Tamil Nadu,Rural,ST,No,Yes,BPL,No,Government Employed,Shopkeeper,141304,No,0.9344440117064772
84239,Ayushman Bharat (PM-JAY),Female,36,Unmarried,Rajasthan,Rural,ST,No,No,BPL,No,Employed,Private Sector Worker,83113,Yes,0.9465318835788149
27101,Sukanya Samriddhi Yojana,Female,2,Unmarried,Uttar Pradesh,Rural,SC,Yes,No,APL,No,Self Employed,None,1182905,Yes,0.7411216667677737
84321,National Fellowship for OBC Students,Other,21,Divorced,Rajasthan,Rural,OBC,Yes,Yes,APL,Yes,Unemployed,Student,757799,No,0.6656542754984056
77251,Skill India Mission,Female,25,Unmarried,Telangana,Rural,ST,No,No,BPL,No,Unemployed,Unemployed,78525,No,0.7074006535048482
66831,Stand-Up India,Female,26,Widow,Karnataka,Rural,OBC,No,Yes,BPL,No,Self Employed,Private Sector Worker,36082,No,1.0
86514,National Health Mission,Male,33,Married,Kerala,Urban,OBC,Yes,Yes,APL,No,Employed,Farmer,522514,No,0.7028675214565026
63639,Skill India Mission,Other,25,Divorced,Tamil Nadu,Rural,General,Yes,No,BPL,No,Self Employed,Student,90636,No,0.584317942635363
68642,Student Scholarship,Female,19,Divorced,Uttar Pradesh,Urban,SC,No,Yes,APL,Yes,Unemployed,Student,1454291,Yes,0.8502195090072665
85154,Farmer Support,Male,46,Married,Bihar,Rural,General,Yes,No,BPL,No,Self Employed,Farmer,142780,Yes,0.9380059664948863
28671,Janani Suraksha Yojana,Female,33,Married,Andhra Pradesh,Urban,General,No,Yes,BPL,No,Unemployed,Teacher,85530,No,0.8482750066514223
65452,Pradhan Mantri Mudra Yojana,Female,51,Widow,Tamil Nadu,Rural,General,Yes,Yes,BPL,No,Self Employed,Auto Driver,31066,Yes,1.0
99713,Van Dhan Yojana,Other,29,Widow,Rajasthan,Rural,ST,No,No,BPL,No,Government Employed,Private Sector Worker,145115,Yes,0.8589632946449499
58266,Old Age Pension,Male,72,Widow,Uttar Pradesh,Urban,SC,No,No,BPL,No,Unemployed,None,146864,No,0.9598230395716592
62393,PM-KISAN,Female,20,Divorced,Kerala,Rural,General,No,No,APL,No,Self Employed,Farmer,287824,Yes,0.5924903834815987
90207,PM-KISAN,Other,42,Widow,Uttar Pradesh,Rural,General,Yes,Yes,BPL,No,Self Employed,Farmer,87079,No,1.0
75545,Sukanya Samriddhi Yojana,Female,2,Unmarried,Uttar Pradesh,Rural,ST,Yes,No,BPL,No,Private Employed,None,105516,Yes,1.0
67628,Old Age Pension,Other,80,Unmarried,Uttar Pradesh,Urban,ST,No,Yes,BPL,No,Unemployed,None,128158,No,0.8285363339518504
79183,PMGDISHA,Other,30,Widow,Kerala,Rural,General,No,Yes,BPL,Yes,Government Employed,Student,89384,No,0.9999817845009601
65253,Agri-Clinics and Agri-Business Centres,Male,22,Married,Uttar Pradesh,Urban,ST,Yes,Yes,BPL,No,Government Employed,Student,89563,Yes,1.0
49118,Agri-Clinics and Agri-Business Centres,Male,27,Married,Telangana,Urban,General,Yes,Yes,BPL,No,Private Employed,Student,111531,Yes,0.925798618483892
87963,Stand-Up India,Female,47,Divorced,Karnataka,Urban,ST,No,No,BPL,No,Self Employed,Labourer,11798,No,0.808001969309558
99777,Pradhan Mantri Gramin Awaas Yojana,Other,50,Married,Maharashtra,Rural,OBC,No,Yes,BPL,No,Government Employed,Private Sector Worker,141056,No,0.723310347366576
55874,Pradhan Mantri Awas Yojana (Rural),Female,54,Married,Karnataka,Rural,SC,Yes,No,BPL,No,Self Employed,Self Employed,70216,Yes,0.9953877353010278
62925,Ujjwala Yojana,Female,51,Married,Uttar Pradesh,Rural,ST,No,No,BPL,No,Employed,Engineer,95952,No,0.7449018686977763
11350,Atal Pension Yojana,Male,35,Unmarried,Karnataka,Urban,SC,Yes,No,BPL,No,Unemployed,Shopkeeper,26311,Yes,0.9573890067345212
98580,Atal Pension Yojana,Male,36,Unmarried,Kerala,Urban,General,No,No,APL,No,Self Employed,Shopkeeper,251751,No,0.412820353792658
16252,Ujjwala Yojana,Female,27,Widow,Maharashtra,Rural,ST,No,No,BPL,No,Private Employed,Labourer,129116,No,0.8739471698085459
57845,Ujjwala Yojana,Female,41,Married,Bihar,Urban,OBC,No,Yes,BPL,No,Private Employed,Doctor,37961,No,0.856987683144411
69545,National Fellowship for OBC Students,Male,23,Married,Kerala,Urban,OBC,Yes,Yes,BPL,Yes,Unemployed,Student,144567,No,0.8776521297922361
97067,Atal Pension Yojana,Other,30,Married,Bihar,Rural,SC,Yes,Yes,APL,No,Private Employed,Shopkeeper,203867,No,0.6385237868149786
72290,Janani Suraksha Yojana,Female,36,Married,Karnataka,Urban,SC,Yes,Yes,BPL,No,Unemployed,Teacher,42034,No,0.9635112885265761
97384,PM-KISAN,Male,55,Unmarried,Tamil Nadu,Rural,SC,No,No,BPL,No,Self Employed,Farmer,57009,Yes,0.9782733482434619
57243,Maternity Benefit,Female,37,Married,Maharashtra,Urban,ST,Yes,Yes,APL,No,Government Employed,Self Employed,1021533,No,0.8681469494675966
82969,Janani Suraksha Yojana,Female,21,Married,Karnataka,Urban,General,No,No,BPL,No,Unemployed,Farmer,122887,No,0.5580068239553078
48841,Agri-Clinics and Agri-Business Centres,Other,25,Married,Tamil Nadu,Rural,General,No,No,BPL,No,Employed,Student,44911,Yes,0.8758067497840754
95185,Small Business Loan,Other,35,Married,Bihar,Rural,General,Yes,No,APL,No,Self Employed,Auto Driver,1076112,No,0.558155354345369
